contentid,discountinfofestival,playtime,program,sponsor1tel,sponsor2tel,age_limit,reservation_place,start_date,end_date,place,festival_grade,place_guide,spend_time,organizer,host,sub_event,use_fee
1827697,,,,051-743-7652,051-743-7652,,,20200707,20200713,"영화의전당, 북구문화예술회관, 부산영화체험박물관",,,작품마다 다름,(사) 부산국제어린이영화조직위원회,,,작품마다 상이함 / 홈페이지 참고
1566383,,,,051-802-8003,051-802-8003,각각 연극관람등급 확인 후 예매 (홈페이지 확인),,20200925,20200927,온라인개최,,,각각 연극마다 다름 (홈페이지 확인),부산광역시,부산국제연극제조직위원회,,홈페이지 참조
623476,,,,1666-9177,1666-9177,프로그램마다 다름,"공식 홈페이지 <a href=""http://www.biff.kr"" target=""_blank"" title=""부산 국제영화제로 이동"">http://www.biff.kr</a><br />
예매페이지<a href=""http://preticket.biff.kr"" target=""_blank"" title=""새창:예매페이지로 이동"">http://preticket.biff.kr</a>",20201021,20201030,영화의전당 및 온라인,,,프로그램마다 다름,(사)부산국제영화제,,,
1818794,,2020.06.18~2020.06.21,,051-740-7705~7,051-740-7705~7,모든연령 관람,,20200618,20200621,부산 벡스코,,"[지하철]<br>
2호선 센텀시티(벡스코)역<br>
2호선 시립미술관역",2~3시간,"부산MBC, 울산UBC",㈜메세코리아,,일반 5000원
1840830,,,,051-916-8828,051-916-8828,공연마다 상이함,,20200821,20200830,"영화의전당, 센텀시티 등 부산 전역",,,공연마다 상이함,(사)부산국제코미디 페스티벌 조직위원회,"(사)부산국제코미디 페스티벌 조직위원회 / 후원 : 문화체육관광부, 부산시",,
2504198,,2019.10.15~2019.10.19,,070-4172-0682,,,인터파크 티켓,20191015,20191019,소향씨어터,,,,(재)한국합창조직위원회,,,
2558735,,13:00 ~ 18:00,,051-512-3455,051-512-3455,전 연령 가능,,20191004,20191006,부산 대학로 일원,,,기간 내 자유,금정구,(재)금정문화재단,,무료
2662608,,15일(토) 16:00~16일(일) 08:00,,070-4705-2532,,,,20200815,20200816,부산 삼락생태공원 럭비구장,,,,부산나이트워크42K 조직위원회,,,"42K : 44,000원 (얼리버드할인 39,600원)<br>
26K : 38,500원 (얼리버드할인 34,650원)<br>
19K : 33,000원 (얼리버드할인 29,700원)<br>
*할인정보 :  얼리버드 티켓 10% 할인제공"
2559471,,18시 ~ 22시,,051-740-7400~7401,051-740-7400~7401,"제한 없음(단, 주류 이용은 만 19세 이상)",,20190925,20190929,부산 벡스코 야외광장,,,2~ 4시간,㈜벡스코 부산 MBC,㈜벡스코 부산 MBC,,무료입장(*개별 시음권 및 음식권은 구입해야함)
2557249,,,,051-505-2030,051-505-2030,,,20201123,20201208,온라인 / (사)부산스토리텔링협의회 홈페이지,,,,"국제신문, (사)부산스토리텔링협의회",(사)부산스토리텔링협의회,,무료
1848879,,2019. 10. 17.(목) ~ 27.(일),,051-631-1377,051-631-1377,연령제한없음,,20191017,20191027,"부산예술회관, 부산시민회관, 부산문화회관, 부산시청, 부산시립미술관",,,기간내자유,"부산광역시, (사)부산예술문화단체총연합회","부산건축가회, 부산국악협회, 부산무용협회, 부산문인협회, 부산미술협회, 부산사진작가협회, 부산연극협회, 부산연예예술인협회, 부산영화인협회, 부산음악협회, 부산꽃예술작가협회, 부산차",,무료
2390168,,2019.10.19-2019.10.25,,BOF 사업팀 051-780-4144,,전연령가능,,20191019,20191025,"화명생태공원, 해운대 구남로(해운대 문화광장) 등 부산전역",,,프로그램별상이,부산광역시,부산관광공사 (BOF 사업팀),,일부 유료
1799537,,10:00 ~ 17:00 (입장 16:30 마감),,02-588-2489,02-588-2489,중학생 이상,,20200617,20200620,부산 BEXCO 제 1전시장,,,시간내 자유,"한국산업마케팅연구원, (사)한국커피연합회",,,"개인: 5,000원(중학생 이상)"
141222,,2019.11.21 ~ 2019.11.24,,051-747-1905,051-747-1905,연령제한없음,,20191121,20191124,부산콘텐츠랩 센텀센터,,,기간내자유,부산콘텐츠유니버시아드 조직위원회,부산콘텐츠유니버시아드 집행위원회,,"'C.그라운드' 프로그램 참가비 30,000원<br>
얼리버드 신청시 할인 제공 (20,000원)<br>"
1114409,,2019.11.16 ~ 2020.01.05,,051-243-3927,051-243-3927,전연령 가능함,,20191116,20200105,메인트리 앞 무대,,"* 
철도 이용시<br /> &nbsp;&nbsp;부산역 하차 → 부산역 맞은편 버스승차 → 남포동 하차 → 
도보로 10분거리 광복동 
 
<br /><br />* 지하철 이용시<br /> &nbsp;&nbsp;1호선 남포동역 하차(1번출구) 도보로 10분거리 광복동<br />
<br />* 시내버스 이용시<br /> &nbsp;&nbsp;8, 15, 17, 26, 27, 30, 41, 58-1, 61, 70, 71, 103, 113, 126, 134, 139, 1003",자유,"(사)부산기독교총연합회, 부산크리스마스트리문화축제조직위원회","(사)부산기독교총연합회, 부산크리스마스트리문화축제조직위원회, 광복로문화포럼",,무료
2624173,,종일 전시 및 공연,,051-580-9013,051-580-9013,전 연령 가능,,20191025,20191026,부산유라시아플랫폼(부산역 광장),,,기간 내 자유,부산인재평생교육진흥원,부산인재평생교육진흥원,,무료
2563045,,2019.09.28,,010-2113-8805,010-2113-8805,,,20190928,20190928,부산 해운대 장산 원각사,,,약 2시간,대한불교 조계종 원각사,,,무료
1912443,,,,051-808-7111,051-808-7111,전연령가능,,20200516,20200530,삼광사,,,기간내자유,삼광사,,,
391562,,2019.12.31 ~ 2020.01.01,,051-501-6051,051-501-6051,전연령 가능,,20191231,20200101,용두산공원 일원,,"[서울->부산]<br />
서울역→부산역(코레일 http://www.letskorail.com)<br />
서울(경부/영동)고속버스터미널→부산종합버스터미널(코버스 http://www.kobus.co.kr)",,부산광역시,(사)부산문화관광축제조직위원회,,무료
2632118,,18:00~22:00,,051-507-9716,051-507-9716,전 연령 가능,,20191115,20200105,동천로 일대,,,5시간,부산광역시,부산문화관광축제조직위원회,,무료
2401180,,09:00~20:00,,"02-3415-0052, 0051","02-3415-0052, 0051",전연령 가능,,20201028,20201030,부산 벡스코 제 2전시장,,,기간내 자유,재외동포재단,"재외동포재단, 부산광역시, 매일경제신문·MBN",,"사전등록 : 120,000원 / USD 120현장등록 : 170,000원 / USD 170"
2032153,,2019.10.30~2019.11.01,,051-461-4346,051-461-4346,,"<a href=""http://www.wof.kr"" target=""_blank"" title=""새창 : 세계해양포럼 홈페이지로 이동"">http://www.wof.kr</a>",20191030,20191101,파라다이스 호텔 부산,,,,"해양수산부, 부산광역시, 부산일보사",(사)한국해양산업협회,,무료
2628228,,시간별 상이,,051-775-2026,051-775-2026,전 연령 가능,,20191022,20191030,"부산 아세안문화원, 서울 동대문디자인플라자, 광주 국립아시아문화전당, 청주 청주공예비엔날레",,,기간 내 자유,한국국제교류재단 아세안문화원,"한국국제교류재단 아세안문화원, 태국 문화부 아세안문화센터, 국립아시아문화전당, 청주공예비안날레",,무료
2656675,,19:30 ~,,070-7525-3659,070-7525-3659,,,20200522,20200524,수영만요트경기장,,,,한국국제교류재단 아세안문화원,한국국제교류재단 아세안문화원,,무료
2619744,,9:00~ 21:00,,010-7347-0042,010-7347-0042,전 연령 가능,http://2019atcbusan.org/registration,20191011,20191013,"벡스코 컨벤션홀, APEC누리마루 하우스, 부산 구군내 갈맷길 일원",,,기간 내 자유,"부산광역시, (사)걷고싶은부산","2019 아시아 트레일즈 컨퍼런스 부산 집행위원회, ATN",,"컨퍼런스: 1인 15,000원/ 아시아워킹페스티벌: 전코스 무료 진행"
2503429,,2019.09.02-10.26,,051-811-0114,,취학아동 이상,"국립부산국악원, 인터파크 및 소셜커머스 홈페이지 / 전화예매 051-811-0114 (전화예매 시 좌석지정불가)",20190925,20191026,국립부산국악원 연악당·예지당·야외마당,,,공연별 상이함,국립부산국악원,,,
1405020,,2019.10.19~2019.10.20,,051-607-4062,051-607-4062,전연령가능,,20191019,20191020,평화공원 일원,,,기간 내 자유,부산광역시 남구,,,무료
2024179,,2019.09.21~2019.09.22,,,,전연령가능,,20190921,20190922,서면 놀이마루,,,기간내자유,유니브엑스포 부산 조직위원회,유니브엑스포 부산 조직위원회,,무료
2034121,,9:00:00 ~ 19:30,,010-3835-2636,010-3835-2636,전 연령 가능,,20191012,20191013,기장중학교 일원,,,기간 내 자유,기장군,,,무료
790090,,11:00-21:00,,051-721-4245,,전연령가능,,20191002,20191006,철마한우불고기축제장 일원,,"<b>* 버 스</b><br />&nbsp;&nbsp;- 73번, 용진버스 
2-3<br /><br /><b>* 승용차</b><br />&nbsp;&nbsp;- 14번 국도 이용<br />&nbsp;&nbsp;- 
금사동 → 회동동 → 행사장<br />&nbsp;&nbsp;- 노포동(노포IC) → 두구동 → 철마면사무소 
→ 행사장<br />&nbsp;&nbsp;- 반송 → 안평 → 갈치고개 → 구림 → 철마면사무소 
→ 행사장<br />&nbsp;&nbsp;- 기장 → 만화리 → 갈치고개 → 구림 → 철마면사무소 
→ 행사장",기간내자유,철마한우불고기축제위원회,철마한우불고기축제위원회,,
2486085,,,,070-5154-9944,070-5154-9944,전 연령 가능,,20200821,20200822,대한민국임시수도기념거리,,,기간 내 자유,부산광역시,,,무료(부분 유료)
2618418,,시간별 상이,,051-775-2026,051-775-2026,,,20190920,20190922,아세안문화원,,,,"한국국제교류재단 아세안문화원, 주한필리핀대사관, 필리핀영화개발위원회(FDCP)","한국국제교류재단 아세안문화원, 주한필리핀대사관",,무료
2631933,,13:00 ~ 22:00,,051-501-6050,051-501-6050,전 연령 가능,,20191115,20191127,부산시 전포동 놀이마루,,,4시간,부산광역시,부산문화관광축제조직위원회,,유료
912229,,2019.01.05~2019.01.06,,070-5154-9944~5,,전 연령 가능,"홈페이지 <a href=""http://bear.busan.com/ko"" target=""_blank"" title=""새창:부산 북극곰수영축제 홈페이지로 이동"">http://bear.busan.com</a>",20200104,20200105,해운대 해수욕장 일원,,"* 지하철<br />&nbsp;1) &nbsp;지하철 2호선 해운대역 하차 후 3번출구 - 도보 10분<br />&nbsp;2) 
부산역에서 지하철 1호선(노포동행)을 타고 - 서면역에서 2호선(장산행)으로 환승 
- 해운대역하차<br /><br />* 버스<br />&nbsp;&nbsp;부산역에서 139, 1003번(50분 소요)",약 3시간,부산일보사,부산광역시,,1인 2만원
2048902,,2019.11.16 ~ 2020.01.31,,051-749-4061~4,051-749-4061~4,전연령가능,,20191116,20200131,"해운대해수욕장, 해운대광장(구남로) 일원",,,기간내자유,해운대구,해운대구·해운대빛문화축제위원회,,무료
2025176,,17:00 ~ 22:00 (주무대 공연시간 19:00 ~ 21:00),,051-550-2400,허심청브로이 : 051-550-2345,,"<a href=""http://www.hotelnongshim.com"" target=""_blank"" title=""새창 : 허심청브로이 옥토버페스트 홈페이지로 이동"">http://www.hotelnongshim.com</a>(예매가능 기간 : 2019년 9월 1일 ~ 2019년 10월 4일)",20191010,20191012,㈜ 호텔농심 야외마당 & 비어가든,,,,㈜호텔농심,㈜호텔농심,,"1인 \20,000"
2560161,,"11-02 전국 메이커 반상회 18:00~21:00<br>
11-03 헬로메이커 본 행사 10:00~17:00","글로벌 메이커 콘서트, 글로벌 네트워크 파티, 글로벌 메이커 특별전, 전국 메이커 반상회, 헬로메이커 본 행사",070-7327-0611,070-7327-0611,전연령 가능,,20191102,20191103,국립부산과학관 실내외 전시장,,,기간내자유,"(재)부산인재평생교육진흥원, 국립부산과학관, 팹몬스터",,,무료
1553601,,,,051-867-0501,051-867-0501,전연령가능,,20200428,20200527,송상현광장,,"<b>* 부산역광장 
</b><br /> 주소 : 부산광역시 동구 초량 3동 1187<br /> 문의 
: 1544-7788, 1588-7788<br /><br /> 지하철 1호선 부산역 하차 4, 
6, 8, 10 번출구<br /> 일반버스 2, 17, 26, 27, 40, 41, 43, 59, 
61, 67, 81, 82, 85, 87, 88, 101, 103, 134, 139, 167, 190, 508<br /> 좌석버스 
1000, 1001, 1003, 1004<br /><b><br />* 구덕운동장</b><br /> &nbsp;주소 
: 부산광역시 서구 망양로 1856<br /> &nbsp;문의 : 051-602-2201, 
2208<br /><br /> &nbsp;지하철 1호선 동대신동역 1,2번출구에서 도보 
600m 또는 버스편 이용<br /> &nbsp;일반버스 2, 8, 11, 16, 15, 
58-1, 40, 67, 70, 80, 96, 103, 126, 167, 190<br /> &nbsp;좌석버스 
1000<br /><br /><b>* 광복로 </b><br /> &nbsp;주소 : 부산광역시 중구 
광복로<br /> &nbsp;문의 : 051-600-4085<br /><br /> &nbsp;지하철 
1호선 남포동역 1번출구에서 도보 350m<br /> &nbsp;지하철 1호선 
자갈치 시장역에서 7번출구 도보 530m<br /> &nbsp;일반버스 8, 8-1, 
15, 17, 26, 27, 35, 134, 302, 306, 309<br />&nbsp;&nbsp;<br /><br>",기간내자유,부산광역시불교연합회,2020부산연등축제조직위원회,,무료
2523149,,2020년 7월 10일(금) ~ 11일(토) : 오전 11시 ~ 오후 7시<br>2020년 7월 12일(일) : 오전 11시 ~ 오후 6시 (입장마감 오후 5시 30분),,02-761-2512,02-761-2512,전연령가능,,20200710,20200712,부산 벡스코 제1전시장 2홀,,,오전 11시 ~ 오후 7시 (7월 12일 : 오후 6시 종료),"㈜한국국제전시, 한국전시주최행사대행사업협동조합",,,"현장구매 : 5,000원<br>1차 사전등록(~6/8) : 3,000원 / 2차 사전등록(6/9~7/9) : 4,000원"
2621238,,18:00 ~ 22:00,,070-4035-0634,070-4035-0634,전 연령 가능,,20191004,20191012,㈜거청 조선소,,,기간 내 자유,포트비어페스타조직위원회,포트비어페스타조직위원회,,성인 1인/1만원
1144092,,6:30~ 08:30,,관광과 052-209-3352,관광과 052-209-3352,전연령가능,,20200101,20200101,"대왕암공원 (해맞이광장), 울산교육연수원 운동장",,"* 울산공항에서 (17km, 26분 소요)

<br />&nbsp;&nbsp;울산공항 → 명촌교북단 → 성내삼거리 → 문재사거리 → 방어진삼거리 → 울기공원사거리(우회전) → 대왕암

<br /><br />*  울산역에서 (13km, 18분 소요)
<br />

&nbsp;&nbsp;울산역 → 명촌교북단 → 성내삼거리 → 문재사거리 → 방어진삼거리 → 울기공원사거리(우회전) → 대왕암
<br />

<br />* 시외고속버스터미널에서 (14km, 22분 소요)<br />

&nbsp;&nbsp;터미널사거리 → 울산역삼거리 → 명촌교북단 → 성내삼거리 → 문재사거리 → 방어진삼거리 → 울기공원사거리(우회전)<br /> &nbsp;&nbsp;→ 대왕암

<br /><br />* 서울산IC에서 (38km, 60분 소요)<br />

&nbsp;&nbsp;서울산IC → 언양JC → 신복로터리 → 다운사거리 → 우정사거리 → 강북로 → 명촌교북단 → 성내삼거리 → 문재사거리<br /> &nbsp;&nbsp;→ 방어진삼거리 → 울기공원사거리(우회전) → 대왕암",시간내 자유,동울산청년회의소,동울산청년회의소,,무료
630609,,2019.10.11~2019.10.12,,052-290-1142,,7세 이상,,20191011,20191012,울산종합운동장 보조경기장,,,약 170분,울산광역시,울산문화방송(주),,무료(티켓예매)
2610466,,10:30 - 21:30,,052-270-9304,,전연령가능,,20200925,20200927,"울산문화예술회관, 태화루",,,아티스트 팀당 공연 30분 내외,울산광역시,울산문화재단,,무료
2568503,,10:00 ~ 16:00,,052-296-8848,052-296-8848,전 연령 가능,,20191026,20191027,영남알프스복합웰컴센터 앞,,,기간 내 자유,울산MBC,울산광역시산악연맹,,무료
1849463,,,,052-716-5007,052-716-5007,연령제한없음,,20201009,20201011,"외솔기념관, 중구 원도심 일원 (동헌, 문화의 거리, 차 없는 아케이드 거리)",,,기간내자유,울산광역시,ubc울산방송,,
141375,,2019.12.31~2020.01.01,,052-204-0313,052-204-0313,전연령가능,,20191231,20200101,간절곶,,버스 715번 간절곶 하차 후 도보 12분,기간내 자유,울주군청,울주군청,,무료
538458,,10:00~20:30,,052-293-3500,052-293-3500,전연령가능,,20201009,20201011,울산 달천철장,,,기간내자유,울산광역시 북구,울산쇠부리축제추진위원회,,무료
