contentid,discountinfofood,lcnsno,credit_card,discount_info,rep_menu,info_center,kids_facility,open_date,open_time,packing,parking,reservation_info,rest_date,scale,seat,smoking,treat_menus
1889832,,20130094564,가능,,돈까스 / 냉면,02-862-6238,0,,00:00 ~ 24:00,가능(일부 메뉴),,전화 예약 가능 (02-862-6238),연중무휴,,,모두 금연석,돈까스 / 냉면 / 낙지덮밥 / 새우볶음밥 / 해물알탕 / 뚝불고기 / 육개장 / 순두부찌개 / 칼국수 / 어묵우동 외
1511411,,19940029312,가능,,양념왕갈비,02-3789-1945,0,,11:30 ~ 23:00,가능,,전화 예약 문의 (02-3789-1945),연중무휴,,,모두 금연석,양념왕갈비 / 한우안심스테이크 / 돼지갈비정식 / 차돌박이정식 외
2653295,,20050030083,없음,,소곱창,02-2282-0878,0,,평일 11:30-14:00(라스트오더 13:10)/ 17:00-23:00(라스트오더 21:50)/ 토요일 15:00-22:00(라스트오더 21:50),,,가능,,,,금연,소곱창
1535313,,20090033439,가능,,똠얌꿍,02-749-2746,0,,11:30 ~ 22:00 (브레이크타임 15:00 ~ 17:00),가능(일부 메뉴),주차 가능,전화 예약 문의 (02-749-2746),월요일,,,모두 금연석,똠얌꿍 / 팟타이가이 / 얌운센 외
1932502,,20060069895,가능,,생갈비살,02-334-7942,0,,16:00 ~ 24:00,,,전화 예약 문의 (02-334-7942),명절연휴,,,모두 금연석,생갈비살 / 안창살 / 안심 / 육회 외
1990007,,20140114637,가능,,청포도리코타샐러드,02-419-1511,0,,11:30 ~ 22:00 (금·토 11:30 ~ 23:00),,주차 가능,전화 예약 문의 (02-419-1511),명절당일,,,모두 금연석,청포도리코타샐러드 / 안심 팬스테이크 / 블랙치킨샐러드 외
2384192,,20160091127,가능,,해산물 볶음요리 / 회정식,02-2254-7942,0,1995년 5월,10:00 ~ 22:00,"일부메뉴 포장가능, 퀵서비스 배달가능(착불)",주차 가능(노량진 수산물 도매시장 유료 주차장 3~4층),전화 예약 문의 (02-2254-7942),연중무휴,,60석 (테이블 15개),모두 금연석,해산물 볶음요리 / 회정식 / 회덮밥 / 양념상차림(1인) / 왕새우버터구이 외
132820,,19970029754,가능,,추탕,02-777-1689,0,,11:00 ~ 22:00 ( 주말 및 공휴일 11:00 ~ 20:00),가능(일부 메뉴),,전화 예약 문의 (02-777-1689),"둘째, 넷째(다섯째) 일요일",,,모두 금연석,추탕 / 미꾸라지부침 / 북어구이 / 더덕구이 / 모듬전 외
2535269,,19980036364,없음,,한우꽃등심,02-2299-4648,0,,11:00 ~ 23:00,,,전화 예약 문의 (02-2299-4648~9),"일요일, 명절 당일",,,모두 금연석,한우꽃등심 / 한우안창살 / 한우살치살 / 한우갈비본살
2642927,,20140025145,없음,,육사시미,02-2286-6656,0,,10:00-22:30,,,,,,,금연,육사시미
403386,,19930114228,가능,,꽃등심 코스요리,02-415-7131,0,,10:00 ~ 22:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (02-415-7131~2),연중무휴,,38석,모두 금연석,꽃등심 코스요리 / 돼지갈비 / 사골갈비탕 외
2496495,,19960050128,가능,,국시,02-745-3764,0,,10:00 ~ 21:00 (브레이크타임 16:00 ~ 17:00),,,전화 예약 문의 (02-745-3764),여름휴가 및 명절연휴(전화문의),,,모두 금연석,국시 / 수육 / 생선전 외
2539943,,20060099196,가능,,매운등갈비,02-573-0808,0,,11:00 ~ 23:00,,주차 가능,전화 예약 문의 (02-573-0808),전화문의 요망,,,모두 금연석,매운등갈비 / 김치찌개 / 묵은지고등어조림 / 곤드레밥 / 생삼겹살 / 생오리로스
697400,,19970029095,가능,,떡볶이,02-2232-4531,0,,00:00 ~ 24:00,가능,,전화 예약 문의 (02-2232-4531),첫째·셋째주 화요일 / 공휴일 / 명절 전날 및 당일,,,모두 금연석,떡볶이 / 닭발 외
407703,,20050094776,가능,,돼지볶음 / 돼지두부찌개,02-854-8852,0,2005년 8월 25일,11:00 ~ 23:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (02-854-8852),연중무휴,,,모두 금연석,돼지볶음 / 돼지두부찌개 / 돼지낙지전골 / 꽁치김치찜 / 갈비탕 / 육개장 외
404009,,19760029003,가능,,돼지갈비,02-2231-6722,0,,12:00 ~ 02:00,,,전화 예약 문의 (02-2231-6722),명절연휴,,,모두 금연석,돼지갈비 / 껍데기 외
2535439,,19930039593,가능,,영양돌솥밥,02-453-4636,0,,09:00 ~ 22:30,,,,연중무휴,,,모두 금연석,영양돌솥밥 / 닭갈비 / 양념삼치
820607,,20100033502,가능,,치킨탄두리마샬라,02-798-7155,0,,11:00 ~ 22:00,가능(일부 메뉴),,전화 예약 가능 (02-798-7155),연중무휴,,,모두 금연석,치킨탄두리마샬라 / 비프칠리드라이 / 사다난 / 케밥 외
697423,,20020030122,가능,,떡볶이,02-2233-0669,0,,00:00 ~ 24:00,가능,,전화 예약 문의 (02-2233-0669),첫째·셋째주 수요일 / 명절 전날 및 당일,,,모두 금연석,떡볶이 / 어묵 / 해물뚝배기 / 매운닭발 외
403226,,20000059247,가능,,낙지볶음,02-3392-3344,0,,11:00 ~ 22:00,가능(일부 메뉴),주차 가능,전화 예약 문의 (02-3392-3344),일요일,,,모두 금연석,낙지볶음 / 조개탕 / 산낙지 / 낙지데침 / 낙지초무침 외
132923,,19930080510,가능,,삼겹살 / 생등심,02-859-3297,0,,10:00 ~ 22:00,,주차 가능,전화 예약 문의 (02-859-3297),연중무휴,,,모두 금연석,삼겹살 / 생등심 / 생갈빗살 / 고추장불고기 외
2670794,,19910098288,없음,,파스타,02-526-9556,0,,07:00-22:00,,가능,가능,연중무휴,,,금연,파스타
836855,,20020086714,가능,,한정식,02-780-6333,0,,11:30 ~ 22:00 (브레이크타임 15:00 ~ 17:30),가능(일부 메뉴),주차 가능,전화 예약 가능 (02-780-6333),연중무휴,,,모두 금연석,
2014139,,20150105601,가능,,스테이크,02-556-8700,0,,11:30-23:00(라스트오더 21:30),,주차 가능(발렛 파킹),전화 예약 문의 (02-556-8700),연중무휴,,,모두 금연석,포터하우스 스테이크 / 울프강 샐러드 / 클래식 버거 외
135153,,19850086215,가능,,코스요리,02-789-5904,0,,11:30 ~ 22:00 (브레이크타임 15:00 ~ 17:30),,주차 가능,전화 예약 가능 (02-789-5904~5),연중무휴,,,모두 금연석,
2663359,,20020025793,없음,,막창구이,02-722-2934,0,,11:00-23:00,가능,,가능,연중무휴,,,금연,막창구이
2660892,,19900029310,없음,,감자탕,02-776-7612,0,,00:00-24:00,가능,,가능,,,,금연,감자탕
2642929,,20030070202,없음,,감자탕,02-333-1706,0,,"일-목요일 10:00-24:00 / 금,토요일 00:00-24:00",,,,,,,금연,감자탕
704434,,19840033111,가능,,대구탕,02-797-4488,0,1979년,10:00 ~ 22:30,가능,,02-797-4488,연중무휴,"지상 1,2층",50석,금연,대구탕 / 내장탕 외
1505835,,19950105794,가능,,코스요리,02-549-5490,0,,"18:00 ~ 01:00 (일요일, 월요일, 화요일 18:00 ~ 24:00)",가능,주차 가능,전화 예약 문의 (02-549-5490),연중무휴,,,모두 금연석,코스요리 / 스테이크 / 파스타 / 칵테일 외
2643028,,20080029926,없음,,왕돈가스,02-319-0120,0,,11:00-22:00,,가능,가능,연중무휴,,,금연,왕돈가스
2644330,,19980091407,가능,,수육 / 전골 / 탕,02-817-5423,0,,11:00 ~ 22:00,가능,,,일요일 / 명절당일,,50석,모두 금연석,
699142,,19820029211,가능,,족발 / 보쌈,02-2268-7400,0,1970년대,11:00 ~ 05:00,가능,,전화 예약 가능 (02-2268-7400),연중무휴,,,모두 금연석,족발 / 보쌈 / 쟁반국수 외
133260,,19900025407,가능,,순두부백반,02-379-6276,0,,평일 09:00 ~ 22:00 <br /> 휴일 08:00 ~ 21:00,,주차 가능,전화 예약 가능 (02-379-6276),"명절 전날,당일",,135석,모두 금연석,재래보쌈 / 두부찌개 / 두부김치 / 두부조림 / 두부부침 / 생두부 / 순두부백반 외
738667,,20050087064,가능,,홍어삼합,02-841-2445,0,,12:00 ~ 23:00,,,전화 예약 문의 (02-841-2445),여름 휴가(7일),,,모두 금연석,홍어삼합 / 홍어무침 / 홍어회 외
2653296,,20170070579,없음,,보쌈,02-338-5356,0,,11:00-24:00(라스트오더 22:30),,,,,,,금연,보쌈
1968827,,20190066417,가능,,징거(구운오징어&새우) 샐러드,02-365-0918,0,2014-07-07,11:00 ~ 21:00,모든 메뉴 포장 가능,주차 불가 (신촌역 공용주차장 이용),전화 예약 가능 (02-365-0918),일요일,,,모두 금연석,징거(구운오징어&새우) 샐러드 / 써니(구운버섯&계란)샐러드 / 치키(닭가슴살)샐러드 / 리코타치즈(리코타치즈) 샐러드 / 솔로몬(훈제연어) 샐러드
134807,,20140099131,가능,,굴비정식,"02-532-4826, 02-3482-6622",0,1992년 11월 1일,10:00 ~ 22:00,포장 불가,주차 가능 (발렛 가능),전화 예약 문의 (02-3482-6622),명절,,,모두 금연석,좋은차림상 / 참좋은차림상 / 위대한차림상 / 모듬회 외
2653732,,20100029581,없음,,돈까스,02-305-1255,0,,평일 10:30-21:00(라스트오더 20:30)/ 토요일 10:30-16:00(라스트오더 15:30),,,,,,,금연,돈까스
2642966,,20170030005,없음,,크로아상,02-771-2288,0,,07:30-23:30(라스트오더 23:00),,,,,,,금연,크로아상
1861657,,20120066611,가능,,와규 샤브샤브,02-3144-2578,0,,11:30 ~ 24:00 (브레이크타임 14:30 ~ 17:00),,주차 가능,전화 예약 문의 (02-3144-2578),일요일,,,모두 금연석,와규 샤브샤브 / 육회 타다끼 / 사시미 / 문어 고노와다 / 나가사키 짬뽕탕 외
132832,,19880033205,가능,,막국수 / 족발,02-797-2307,0,,09:00 ~ 22:00,가능,주차 가능,전화 예약 문의 (02-797-2307),명절연휴,,,모두 금연석,막국수 / 족발 / 제육보쌈 / 회막국수 / 해물파전 외
2642962,,20070029731,없음,,육개장,02-775-7555,0,,09:00-23:30(라스트오더 22:00),,,,,,,금연,육개장
2642329,,20020066137,없음,,소갈비,02-322-9200,0,,11:30-23:00,,,,,,,금연,소갈비
2670512,,20160107771,없음,,명태조림,02-574-5372,0,,11:30-22:00,가능,,가능,,,,금연,명태조림
2642538,,19970029650,없음,,치즈닭갈비,02-778-1988,0,,11:00-22:30,,,,연중무휴,,,금연,치즈닭갈비
1885495,,20160030449,가능,,쌈 싸먹는 김치찌개,02-2265-4669,0,,11:00 ~ 22:00,,주차 불가,전화 예약 문의 (02-2265-4669),"일요일, 명절",,,모두 금연석,점심(쌈싸먹는 김치찌개) / 저녁(삼겹살+김치찌개)
1496837,,19930029473,가능,,뷔페,02-3705-9141~2,0,,조찬 : 07:00 ~ 10:00<br />점심 12:00 ~ 14:30<br />저녁 18:00 ~ 21:30,,주차 가능(호텔 주차장),전화 예약 문의 (02-3705-9141~2),연중무휴,,,모두 금연석,뷔페
2653365,,19920029470,없음,,소양념갈비,02-2273-0160,0,,00:00-24:00,,,가능,연중무휴,,,금연,소양념갈비
1964978,,19920029298,가능,,꼬리곰탕,02-753-3263,0,,06:30 ~ 21:00 (주말 06:30 ~ 16:00),,주차 가능,전화 예약 문의 (02-753-3263),명절연휴,,,모두 금연석,꼬리곰탕 / 꼬리찜 / 꼬리토막 / 도가니수육 / 도가니탕 / 설렁탕 / 소머리국밥 외
2478362,,20120029564,가능,,원조 장칼국수 / 명품 한우차돌장칼국수,02-753-0153,0,,11:00 ~ 22:00 (토요일 11:00 ~ 15:00),가능,,전화 예약 문의 (02-753-0153),일요일 / 공휴일,,,모두 금연석,원조 장칼국수 / 명품 한우차돌장칼국수 / 크림 장칼국수 / 장칼에 빠진 새우 / 모듬 고로케 / 메밀전병 / 모듬 포테이토 / 차돌 숙주볶음 / 연어 사시미 외
2653374,,20050025239,없음,,회냉면,02-3210-3337,0,,11:00-20:30(라스트오더 : 20:00),,,,,,,금연,회냉면
723976,,20020025249,가능,,낙지볶음,02-737-7880,0,,10:00 ~ 22:00,가능,,전화 예약 문의 (02-737-7880),명절당일,,,모두 금연석,낙지볶음 / 낙지철판 / 낙지파전 / 조개탕 / 감자탕 외
1610244,,20140105366,가능,,치킨치즈롤까스 / 고구마치즈돈까스,02-514-3347,0,,11:30 ~ 21:00,가능,,전화 예약 문의 (02-514-3347),연중무휴,,,모두 금연석,고구마치즈돈까스 / 날치알치즈롤까스 / 버섯치즈롤까스 / 치킨치즈롤까스 외
1516322,,19990105704,가능,,중화요리,02-547-7444,0,,11:30 ~ 22:00,일부 메뉴 포장 가능,"주차 가능 (발렛비 2,000원)",전화 예약 문의 (02-547-7444),명절 당일,,,모두 금연석,샥스핀 / 어향가지 새우찜 / 난자완스 / 북경오리 / 짜장면 / 탕수육 외 각종 중화요리
1825944,,20040066977,가능,,치키후라이드(WITH 감자칩),02-365-4123,0,2010년 12월 15일,12:00 ~ 24:00,국물이 없는 메뉴만 포장가능,이대정문 공용주차장 이용,전화 예약 문의 (02-365-4123),"매주 일요일 ,명절당일",,,모두 금연석,치키후라이드(WITH 감자칩) / 레알까르보나치킨 / 크레이지갈릭치킨 / 치킨 계란밥 / 치킨 빨강밥 외
2670612,,20110070413,없음,,우삼겹부대찌개,02-322-6502,0,,11:00-20:30(라스트오더 19:40),가능,불가,가능,매주 일요일,,,금연,우삼겹부대찌개
133862,,20130025247,가능,,불고기 / 모둠전,02-720-4688,0,1967년,12:00 ~ 22:00,가능(일부 메뉴),,전화 예약 가능 (02-725-4688),연중무휴,,,모두 금연석,불고기 / 모둠전 / 보쌈 / 제육볶음 / 낙지볶음 / 게장 외
403093,,19770025031,가능,,설농탕,02-733-6526,0,,08:00 ~ 21:00 (일요일 20:00),가능,,전화 예약 문의 (02-733-6526),명절당일,,,모두 금연석,설농탕 / 도가니탕 / 머리탕 / 수육 외
750982,,20000029098,가능,,손만두 / 김치말이밥,02-776-7361,0,,11:00 ~ 21:00,가능(일부 메뉴),,전화 예약 문의 (02-776-7361),1월 1일 / 명절당일,,,모두 금연석,손만두 / 김치말이밥 / 만둣국 / 김치말이국수 / 굴림만두 외
2592506,,20180105656,가능,,커피 / 티라미슈,02-6369-1319,0,,11:00 ~ 21:00,포장 가능,주차 가능,전화문의(02-6369-1319),월요일,,,모두 금연석,에스프레소 / 아메리카노 / 카페라떼 / 비엔나 / 아인슈페너 / 얼그레이 밀크티 / 티라미슈 외
2383039,,20120105512,가능,,한우,070-4190-8091,0,,평일 18:00 ~ 04:00<br/>토 17:00 ~ 04:00<br/>일 17:00 ~ 01:00,가능(일부 메뉴),주차 가능,,연중무휴,,,모두 금연석,숙성 한우 차돌박이 / 숙성 한우 채끝 / 숙성 한우 생등심 / 숙성 한우 갈비살 / 숙성 한우 꽃등심
232239,,20030051322,가능,,한정식 코스요리,02-965-2549,0,,10:00 ~ 22:00,가능(일부 메뉴),주차 가능,전화 예약 문의 (02-965-2549),연중무휴,,,모두 금연석,이웃사촌정식 / 도란도란정식 / 보리굴비정식 외
2544611,※ 한복 착용하고 방문시 1000원 할인,20170025851,가능,,커피,070-4259-0033,0,,10:00 ~ 20:00,전메뉴 포장가능,주차 불가 (18시 이후 골목길 입구 주차 가능),전화 예약 문의 (070-4259-0033),매주 월요일,,34석,모두 금연석,"아메리카노,카페라떼,녹차라떼 등"
2653383,,20140025245,없음,,피자,02-741-5353,0,,11:30-22:00,,가능,가능,,,,금연,피자
134756,,19910106276,가능,,순두부 뚝배기,02-554-1962,0,,09:00 ~ 21:00,가능(일부 메뉴),주차 가능,전화 예약 가능 (02-508-7199),명절연휴(전화문의),,,모두 금연석,순두부 뚝배기 / 청국장 / 김치두부찌개 / 돌솥비빔밥 외
712633,,19980063599,가능,,감자탕,02-307-4723,0,,00:00 ~ 24:00,,주차 가능,전화 예약 문의 (02-372-3009),연중무휴,,,모두 금연석,
2375858,,20150025896,가능,,칼만두,02-747-4200,0,2015-12-28,11:30 ~ 22:00 (주말 12:30 ~ 17:30),가능(일부 메뉴),,전화 예약 가능 (02-747-4200),연중무휴,,,모두 금연석,칼만두 / 손만두 / 만두전골 / 골뱅이무침 / 파전 / 김치전 / 감자전 / 도토리묵무침 / 보쌈(예약시 가능) / 콩국수(5월말~8월말)
1966300,,20080025268,가능,,탄두리치킨,02-738-7773,0,,11:30 ~ 22:00,가능(일부 메뉴),주차 가능(인근 공영주차장),전화 예약 문의 (02-738-7773),연중무휴,,,모두 금연석,탄두리치킨 / 커리 / 난 / 라씨 외
1063396,,19930025428,가능,,인사동해물온밥,02-737-0575,0,2003년 11월 18일,11:00 ~ 22:00,가능(일부 메뉴),,예약 가능(02-737-0575),연중무휴,,100여 석,금연,인사동해물온밥 / 그집온밥 / 코다리찜 / 해물파전 외
2653736,,20000025370,없음,,마늘보쌈,02-735-7885,0,,"11:00-22:00(브레이크타임 15:00-17:00 / 라스트오더 20:30) / 토,일 11:00-21:00(라스트오더 20:00)",가능,,가능,,,,금연,마늘보쌈
1063403,,19990025429,가능,,고유민속차,02-723-4909,0,,10:00 ~ 23:00,가능(일부 메뉴),,예약 가능,연중무휴,,36개 테이블(100여 석),금연/흡연석 구분,고유민속차 / 가래떡구이 / 콩가루아이스크림 / 옛날팥빙수 외
1847601,,19890025169,가능,,큰집한정식,02-734-3234,0,,10:00 ~ 22:00,,주차 가능,전화 예약 가능 (02-734-3234),연중무휴,,,모두 금연석,큰집한정식 / 특선한정식 / 된장찌개 / 해물순두부 외
2643043,,19950029466,없음,,찜닭,02-3789-0220,0,,11:00-23:00(라스트오더 22:20),,,가능,연중무휴,,,금연,찜닭
1887505,,20020121070,가능,,즉석떡볶이,070-8950-1019,0,,10:30 ~ 22:00,가능,,전화 예약 문의 (070-8950-1019),명절연휴,,,모두 금연석,즉석떡볶이 / 화덕피자 외
2643009,,19990029342,없음,,소곱창,02-773-3150,0,,16:00-24:00(라스트오더 23:30),,,가능,,,,금연,소곱창
2653386,,19970025445,없음,,바지락칼국수,02-765-0880,0,,09:00-21:00(브레이크타임 15:00-17:00 / 라스트오더 21:00),,,,,,,금연,바지락칼국수
513509,,20170108368,가능,,코스요리,02-545-6154,0,,11:30 ~ 21:30,가능(일부 메뉴),주차 가능,전화 예약 가능 (02-545-6154),명절당일,,,모두 금연석,코스요리 / 전채요리 / 어향동고 / 탕수육 / 짬뽕 외
2670635,,20010029205,없음,,샤브샤브,02-3789-7295,0,,11:00-22:00(라스트오더21:00),,불가,가능,주말,,,금연,샤브샤브
2516990,,20150070682,가능,,바질 라멘(미도리 카메),02-337-7715,0,,11:30 ~ 21:00 (브레이크타임 14:30 ~ 17:00),,,,일요일,,,모두 금연석,바질 라멘(미도리 카메) / 키츠네 / 키요마사 / 차슈동 / 토마토쯔께모노 외
2374879,,20140036083,가능,,레드라이트,070-4409-7700,0,,11:00 ~ 23:00 (주문마감 22:30),,주차가능,,명절 당일,,,모두 금연석,레드라이트 / 레드벨벳케이크 / 핫초코 등
1894806,,20130025734,가능,,천연건강음료,02-737-7379,0,2013년 12월 22일,09:00 ~ 22:00 <br />(일요일 12:00 ~ 21:00),가능,주차 불가,,첫째주 월요일,,,모두 금연석,에스프레소 / 아메리카노 / 카페라떼 / 카푸치노 / 홍삼에센스 / 홍삼라떼 / 아이스 오미라떼 / 홍삼 허니티 외 각종 음료
704438,,19840033061,가능,,대구탕,02-793-5900,0,,10:00 ~ 22:00,가능(일부 메뉴),,전화 예약 문의 (02-793-5900),명절연휴,,,모두 금연석,대구탕 / 대구내장탕 외
134732,,20030099651,가능,,뭉티기,02-597-2158,0,,11:30 ~ 22:30 (브레이크타임 15:00 ~ 17:00),가능(일부 메뉴),주차 가능,전화 예약 가능 (02-597-2158),명절연휴(전화문의),,,모두 금연석,뭉티기 / 명품구이 / 모둠구이 / 육회 외
